function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,512,1000,8,100,231378,3036.04,3035.34,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,8,100,231296,3029.71,3029.58,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,8,100,234058,3043.84,3041.34,ns,,,,,,0,1,5912
TestBloomFilterStringQuery,8,4096,8,100,232755,3011.58,3011.43,ns,,,,,,0,3,17728
TestBloomFilterStringQuery,64,4096,8,100,231833,3019.07,3014.42,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8,100,231405,3035.95,3033.56,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8,100,230752,3031.03,3028.14,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,8,100,232925,3004.83,3003.58,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,8,100,230526,3024.45,3024.12,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,8,100,230577,3079.15,3071.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8,100,223178,3042.13,3042.07,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8,100,229757,3060.4,3055.18,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8,100,232372,3028.83,3025.35,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8,100,232787,3014.07,3012.48,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8,100,231570,3032.4,3026.47,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8,100,231025,3037,3031.62,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8,100,230372,3047.63,3044.97,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8,100,230835,3006.92,3002.94,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8,100,231675,3008.98,3007.48,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8,100,230221,3037.43,3034.08,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8,100,232002,3061.92,3059.79,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8,100,228102,3056.42,3050.69,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,64,100,128179,5270,5275.96,ns,,,,,,32.8125,1,1448
TestBloomFilterStringQuery,8,1000,64,100,119129,5822.85,5816.39,ns,,,,,,3.125,3,4328
TestBloomFilterStringQuery,64,1000,64,100,139648,4986.22,4969.59,ns,,,,,,0,6,8656
TestBloomFilterStringQuery,512,1000,64,100,132938,5166.63,5142.89,ns,,,,,,0,9,12984
TestBloomFilterStringQuery,2048,1000,64,100,133283,5294.91,5269.82,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,64,100,134540,5196.1,5207.02,ns,,,,,,23.4375,1,5912
TestBloomFilterStringQuery,8,4096,64,100,133242,5210.02,5202.72,ns,,,,,,1.5625,3,17728
TestBloomFilterStringQuery,64,4096,64,100,137080,5026.85,5014.36,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,64,100,137839,5181.52,5149.05,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,64,100,138905,5124.48,5097.28,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,64,100,137953,4864.98,4860.75,ns,,,,,,0,1,47280
TestBloomFilterStringQuery,8,32768,64,100,134388,5059.97,5053.28,ns,,,,,,0,3,141824
TestBloomFilterStringQuery,64,32768,64,100,131406,5245.2,5216.47,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,64,100,134120,5071.55,5039.16,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,64,100,136679,5123.29,5085.97,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,64,100,143440,4924.42,4917.35,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,64,100,137782,5006.76,4997.73,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,64,100,137260,5083.75,5054.5,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,64,100,135386,5161.39,5110.26,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,64,100,135347,5225.22,5168.74,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,64,100,136794,4949.25,4943.86,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,64,100,137812,5032.05,5024.24,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,64,100,136386,5090.79,5069.15,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,64,100,135522,5160.45,5121.54,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,64,100,135018,5212.84,5154.65,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,512,100,32853,21269.9,21238.1,ns,,,,,,95.8984,1,1448
TestBloomFilterStringQuery,8,1000,512,100,15434,45242.9,45174.9,ns,,,,,,86.9141,3,4328
TestBloomFilterStringQuery,64,1000,512,100,17438,40414,40363.6,ns,,,,,,3.71094,6,8656
TestBloomFilterStringQuery,512,1000,512,100,19731,35614.2,35533.3,ns,,,,,,0.195312,9,12984
TestBloomFilterStringQuery,2048,1000,512,100,18438,38179.6,38117.3,ns,,,,,,0,11,15872
TestBloomFilterStringQuery,2,4096,512,100,28337,24589.9,24559.9,ns,,,,,,53.125,1,5912
TestBloomFilterStringQuery,8,4096,512,100,21358,33245.4,33192.4,ns,,,,,,25.3906,3,17728
TestBloomFilterStringQuery,64,4096,512,100,29092,23700.1,23645.9,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,512,100,29764,23804.3,23731.1,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,512,100,29228,24121.2,24061.2,ns,,,,,,0,11,65008
TestBloomFilterStringQuery,2,32768,512,100,34114,20809.9,20786.5,ns,,,,,,8.20312,1,47280
TestBloomFilterStringQuery,8,32768,512,100,31314,22368.5,22299.6,ns,,,,,,0.585938,3,141824
TestBloomFilterStringQuery,64,32768,512,100,33566,20903.2,20833.7,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,512,100,33502,21051.7,20997,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,512,100,33751,20770.3,20697.3,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,512,100,34699,20393.2,20355.3,ns,,,,,,1.17188,1,378200
TestBloomFilterStringQuery,8,262144,512,100,33880,20796.9,20731.4,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,512,100,32998,21064.2,20986.7,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,512,100,31699,21944.2,21832.5,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,512,100,31109,22336.7,22217.7,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,512,100,33636,20486,20438.9,ns,,,,,,0.390625,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,512,100,33275,20979,20919.5,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,512,100,31682,22213.8,22119.3,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,512,100,30540,23043.9,22916.9,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,512,100,29970,23535.3,23343.8,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,4096,100,4750,146494,146375,ns,,,,,,100,1,1448
TestBloomFilterStringQuery,8,1000,4096,100,2004,354993,354522,ns,,,,,,100,3,4328
TestBloomFilterStringQuery,64,1000,4096,100,1051,650678,649614,ns,,,,,,96.3623,6,8656
TestBloomFilterStringQuery,512,1000,4096,100,792,874883,874409,ns,,,,,,73.1445,9,12984
TestBloomFilterStringQuery,2048,1000,4096,100,728,963729,962923,ns,,,,,,61.5723,11,15872
TestBloomFilterStringQuery,2,4096,4096,100,4743,147481,147334,ns,,,,,,100,1,5912
TestBloomFilterStringQuery,8,4096,4096,100,2078,336613,336404,ns,,,,,,92.7246,3,17728
TestBloomFilterStringQuery,64,4096,4096,100,1582,444174,443751,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,4096,100,2029,346107,345800,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,4096,100,1837,379719,379167,ns,,,,,,2.17285,11,65008
TestBloomFilterStringQuery,2,32768,4096,100,3975,176332,176150,ns,,,,,,50.1465,1,47280
TestBloomFilterStringQuery,8,32768,4096,100,2907,242326,242030,ns,,,,,,9.15527,3,141824
TestBloomFilterStringQuery,64,32768,4096,100,3938,176882,176615,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,4096,100,4199,165012,164821,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,4096,100,3912,180778,180470,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,4096,100,4788,146890,146719,ns,,,,,,8.66699,1,378200
TestBloomFilterStringQuery,8,262144,4096,100,4479,156989,156607,ns,,,,,,0.0732422,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,4096,100,4630,152743,152483,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,4096,100,4502,153885,153550,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,4096,100,4512,155817,155488,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,4096,100,4813,144622,144499,ns,,,,,,2.63672,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,4096,100,4398,159688,159456,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,4096,100,4458,156619,156280,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,4096,100,4338,159936,159582,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,4096,100,4384,160716,160405,ns,,,,,,0,11,1.58696e+07
TestBloomFilterStringQuery,2,1000,8192,100,2387,290961,290700,ns,,,,,,100,1,1448
TestBloomFilterStringQuery,8,1000,8192,100,1007,696683,696212,ns,,,,,,100,3,4328
TestBloomFilterStringQuery,64,1000,8192,100,539,1.29091e+06,1.28976e+06,ns,,,,,,100,6,8656
TestBloomFilterStringQuery,512,1000,8192,100,359,1.95264e+06,1.94958e+06,ns,,,,,,98.0103,9,12984
TestBloomFilterStringQuery,2048,1000,8192,100,304,2.31112e+06,2.30945e+06,ns,,,,,,94.4092,11,15872
TestBloomFilterStringQuery,2,4096,8192,100,2409,289991,289747,ns,,,,,,100,1,5912
TestBloomFilterStringQuery,8,4096,8192,100,993,688432,687932,ns,,,,,,99.3408,3,17728
TestBloomFilterStringQuery,64,4096,8192,100,611,1.1353e+06,1.13431e+06,ns,,,,,,0,6,35456
TestBloomFilterStringQuery,512,4096,8192,100,726,986110,984331,ns,,,,,,0,9,53184
TestBloomFilterStringQuery,2048,4096,8192,100,558,1.25777e+06,1.25703e+06,ns,,,,,,23.4009,11,65008
TestBloomFilterStringQuery,2,32768,8192,100,2206,318063,317577,ns,,,,,,76.3672,1,47280
TestBloomFilterStringQuery,8,32768,8192,100,1182,580349,579067,ns,,,,,,32.5439,3,141824
TestBloomFilterStringQuery,64,32768,8192,100,1634,430098,429518,ns,,,,,,0,6,283648
TestBloomFilterStringQuery,512,32768,8192,100,1838,381563,380942,ns,,,,,,0,9,425472
TestBloomFilterStringQuery,2048,32768,8192,100,1600,439557,438801,ns,,,,,,0,11,520016
TestBloomFilterStringQuery,2,262144,8192,100,2307,302018,301778,ns,,,,,,15.5396,1,378200
TestBloomFilterStringQuery,8,262144,8192,100,2057,339324,339022,ns,,,,,,0.366211,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,100,2277,308146,307729,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,100,2264,308587,308038,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,100,2276,309039,308517,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,100,2450,286841,286569,ns,,,,,,4.50439,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,100,2159,323472,322978,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,100,2282,313440,312608,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,100,2237,315073,314598,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,100,2218,316440,315914,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8,10,250315,2785,2782.73,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8,10,223561,3112.18,3110.04,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8,10,191295,3694.98,3689.03,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8,10,169570,4131.48,4126.1,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8,10,156921,4460.17,4456.92,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8,10,250081,2769.09,2767.03,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8,10,222660,3103.47,3096.91,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8,10,251886,2744.91,2743.91,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8,10,169571,4133.78,4131.05,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8,10,207312,3420.1,3417.26,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8,10,250910,2775.4,2772.99,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8,10,252786,2764.08,2761.98,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8,10,246266,2752.71,2751.62,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8,10,250065,2763.96,2762.04,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8,10,250880,2774.44,2772.41,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8,10,252714,2762.65,2761.22,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8,10,252813,2766.83,2764.68,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8,10,253352,2774.12,2767.88,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8,10,254113,2756.82,2754.72,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8,10,254172,2772.89,2768.37,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8,10,254149,2792.44,2788.82,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8,10,254143,2785.05,2782.61,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8,10,254424,2765.54,2763.77,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8,10,250846,2754,2752.1,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8,10,251742,2760.99,2758.85,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,64,10,139370,4889.38,4883.6,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,64,10,87633,7756.69,7754.17,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,64,10,54996,12781,12759.2,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,64,10,40434,17127,17103,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,64,10,34848,20056.7,20048.8,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,64,10,139989,4872.05,4868.92,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,64,10,87593,7789.6,7781.52,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,64,10,144801,4889.68,4882.04,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,64,10,40309,16955.3,16948.6,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,64,10,65045,10588.4,10582.5,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,64,10,146300,4774.49,4767.68,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,64,10,143852,4754.3,4745.79,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,64,10,147095,4769.82,4766.39,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,64,10,145813,4736.12,4733.58,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,64,10,146206,4804.37,4798.6,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,64,10,147193,4818.74,4812.88,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,64,10,147223,4785.18,4777.17,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,64,10,145743,4775.05,4772.86,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,64,10,143137,4801.83,4792.3,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,64,10,146863,4768.31,4765.9,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,64,10,146545,4767.67,4765.42,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,64,10,145510,4757.93,4755.19,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,64,10,145764,4844.99,4838.51,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,64,10,145661,4787.53,4783.75,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,64,10,146675,4794.09,4790.86,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,512,10,32082,21650.8,21638,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,512,10,15532,47424.3,47387.1,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,512,10,7975,84766.2,84677.6,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,512,10,5675,120744,120711,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,512,10,4834,144661,144528,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,512,10,31167,21819.9,21805.9,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,512,10,14745,45250.4,45216.3,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,512,10,33976,20908.2,20866.1,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,512,10,5855,119893,119806,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,512,10,9729,67950.1,67925.2,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,512,10,33551,21030.3,21012.2,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,512,10,33338,20873.6,20862.6,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,512,10,33229,20975.1,20953.6,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,512,10,33215,20742.3,20732.1,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,512,10,33224,20767.1,20748.3,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,512,10,33458,20816.1,20783.6,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,512,10,33850,20887.2,20865.2,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,512,10,33647,20807.3,20788.3,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,512,10,33639,21736.6,21712,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,512,10,33997,20867,20845.4,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,512,10,33640,20837.1,20825.4,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,512,10,33492,20859.4,20835.8,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,512,10,33243,20887.3,20870.8,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,512,10,33246,21573,21557.7,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,512,10,32541,20826.1,20786,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,4096,10,4446,157187,156975,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,4096,10,1935,348287,347627,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,4096,10,1032,660164,659898,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,4096,10,734,965781,965123,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,4096,10,607,1.13674e+06,1.13606e+06,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,4096,10,4329,155753,155682,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,4096,10,2015,361514,361329,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,4096,10,1603,435620,435371,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,4096,10,1232,554680,554369,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,4096,10,1233,557463,557251,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,4096,10,4669,155012,154870,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,4096,10,4673,155285,155146,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,4096,10,4657,154751,154653,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,4096,10,4645,149248,149186,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,4096,10,4726,149001,148686,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,4096,10,4672,149164,149076,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,4096,10,4618,149225,148965,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,4096,10,4697,154915,154788,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,4096,10,4558,148849,148603,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,4096,10,4719,149350,149246,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,4096,10,4584,148493,148425,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,4096,10,4705,149419,149254,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,4096,10,4543,154625,154495,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,4096,10,4701,149321,149147,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,4096,10,4552,156386,156242,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8192,10,2149,309847,309067,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8192,10,1002,688486,688067,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8192,10,525,1.31738e+06,1.31676e+06,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8192,10,368,1.89011e+06,1.88961e+06,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8192,10,308,2.26519e+06,2.26313e+06,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8192,10,2290,307902,307694,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8192,10,1020,684089,683557,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8192,10,785,882214,881210,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8192,10,652,1.11711e+06,1.11651e+06,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8192,10,523,1.30942e+06,1.30783e+06,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8192,10,2351,295996,295676,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8192,10,2115,316937,316790,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8192,10,2025,340104,339580,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8192,10,2380,295413,295290,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8192,10,2275,299205,299045,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8192,10,2367,294292,294119,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8192,10,2380,296856,296673,ns,,,,,,0,3,1.13458e+06
TestBloomFilterIntQuery,64,262144,8192,10,2365,295542,295359,ns,,,,,,0,6,2.26917e+06
TestBloomFilterIntQuery,512,262144,8192,10,2377,306091,305836,ns,,,,,,0,9,3.40374e+06
TestBloomFilterIntQuery,2048,262144,8192,10,2364,294694,294342,ns,,,,,,0,11,4.16014e+06
TestBloomFilterIntQuery,2,1000000,8192,10,2349,294220,294058,ns,,,,,,0,1,1.4427e+06
TestBloomFilterIntQuery,8,1000000,8192,10,2354,294817,294675,ns,,,,,,0,3,4.32809e+06
TestBloomFilterIntQuery,64,1000000,8192,10,2364,296895,296675,ns,,,,,,0,6,8.65618e+06
TestBloomFilterIntQuery,512,1000000,8192,10,2269,304930,304552,ns,,,,,,0,9,1.29843e+07
TestBloomFilterIntQuery,2048,1000000,8192,10,2338,296695,296544,ns,,,,,,0,11,1.58696e+07
TestBloomFilterIntQuery,2,1000,8,64,249954,2774.5,2772.02,ns,,,,,,0,1,1448
TestBloomFilterIntQuery,8,1000,8,64,225545,3129.44,3125.31,ns,,,,,,0,3,4328
TestBloomFilterIntQuery,64,1000,8,64,190337,3682.65,3678.68,ns,,,,,,0,6,8656
TestBloomFilterIntQuery,512,1000,8,64,168782,4141.74,4139.74,ns,,,,,,0,9,12984
TestBloomFilterIntQuery,2048,1000,8,64,152009,4454.51,4452.69,ns,,,,,,0,11,15872
TestBloomFilterIntQuery,2,4096,8,64,248313,2782.5,2778.71,ns,,,,,,0,1,5912
TestBloomFilterIntQuery,8,4096,8,64,224793,3107.24,3103.66,ns,,,,,,0,3,17728
TestBloomFilterIntQuery,64,4096,8,64,250650,2765.79,2763.64,ns,,,,,,0,6,35456
TestBloomFilterIntQuery,512,4096,8,64,168074,4165.95,4162.23,ns,,,,,,0,9,53184
TestBloomFilterIntQuery,2048,4096,8,64,203050,3432.85,3430.48,ns,,,,,,0,11,65008
TestBloomFilterIntQuery,2,32768,8,64,252056,2803.29,2799.84,ns,,,,,,0,1,47280
TestBloomFilterIntQuery,8,32768,8,64,252247,2772.09,2770.07,ns,,,,,,0,3,141824
TestBloomFilterIntQuery,64,32768,8,64,253034,2794.44,2788.42,ns,,,,,,0,6,283648
TestBloomFilterIntQuery,512,32768,8,64,244642,2892.85,2889.06,ns,,,,,,0,9,425472
TestBloomFilterIntQuery,2048,32768,8,64,249101,2784.37,2780.66,ns,,,,,,0,11,520016
TestBloomFilterIntQuery,2,262144,8,64,251647,2780.16,2778.44,ns,,,,,,0,1,378200
TestBloomFilterIntQuery,8,262144,8,64,251368,2790.88,2789.06,ns,,,,,,0,3,1.13458e+06
