function,inv_max_fpr,projected_eles,num_gen_eles,len_gen_eles,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,actual_fpr,num_hashes,table_size
TestBloomFilterStringQuery,2,262144,8192,64,701,1.01339e+06,1.0132e+06,ns,,,,,,0,1,378200
TestBloomFilterStringQuery,8,262144,8192,64,700,998881,998407,ns,,,,,,0,3,1.13458e+06
TestBloomFilterStringQuery,64,262144,8192,64,697,1.00858e+06,1.0083e+06,ns,,,,,,0,6,2.26917e+06
TestBloomFilterStringQuery,512,262144,8192,64,678,1.01769e+06,1.01733e+06,ns,,,,,,0,9,3.40374e+06
TestBloomFilterStringQuery,2048,262144,8192,64,670,1.01814e+06,1.0177e+06,ns,,,,,,0,11,4.16014e+06
TestBloomFilterStringQuery,2,1000000,8192,64,708,1.01111e+06,1.01087e+06,ns,,,,,,0,1,1.4427e+06
TestBloomFilterStringQuery,8,1000000,8192,64,684,1.00326e+06,1.00282e+06,ns,,,,,,0,3,4.32809e+06
TestBloomFilterStringQuery,64,1000000,8192,64,690,1.02712e+06,1.02652e+06,ns,,,,,,0,6,8.65618e+06
TestBloomFilterStringQuery,512,1000000,8192,64,692,1.02272e+06,1.02231e+06,ns,,,,,,0,9,1.29843e+07
TestBloomFilterStringQuery,2048,1000000,8192,64,685,1.01622e+06,1.01579e+06,ns,,,,,,0,11,1.58696e+07
